Id,Symbol,Name,LastSale,MarketCap,IPOyear,Sector,Industry,Website,Exchange
3723,SENS,"Senseonics Holdings, Inc.",2.06,$364.64M,n/a,Capital Goods,Industrial Machinery/Components,https://www.nasdaq.com/symbol/sens,NYSE
3724,SVT,"Servotronics, Inc.",10.09,$26.04M,n/a,Capital Goods,Industrial Machinery/Components,https://www.nasdaq.com/symbol/svt,NYSE
3725,SMTS,Sierra Metals Inc.,1.27,$207.32M,n/a,Basic Industries,Precious Metals,https://www.nasdaq.com/symbol/smts,NYSE
3726,SIF,"SIFCO Industries, Inc.",2.9999,$17.32M,n/a,Capital Goods,Aerospace,https://www.nasdaq.com/symbol/sif,NYSE
3727,SVM,Silvercorp Metals Inc.,2.31,$392.7M,n/a,Basic Industries,Precious Metals,https://www.nasdaq.com/symbol/svm,NYSE
3728,SILV,SilverCrest Metals Inc.,3.6,$308.86M,2018,Basic Industries,Precious Metals,https://www.nasdaq.com/symbol/silv,NYSE
3729,XPL,Solitario Zinc Corp.,0.3384,$19.69M,n/a,Basic Industries,Precious Metals,https://www.nasdaq.com/symbol/xpl,NYSE
3730,SCE^B,Southern California Edison Company,19.95,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/sce^b,NYSE
3731,SCE^C,Southern California Edison Company,20.1,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/sce^c,NYSE
3732,SCE^D,Southern California Edison Company,20.71,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/sce^d,NYSE
3733,SCE^E,Southern California Edison Company,22.5,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/sce^e,NYSE
3734,SGB,Southwest Georgia Financial Corporation,19.9909,$50.89M,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/sgb,NYSE
3735,LOV,"Spark Networks, Inc.",10.64,$138.19M,2017,Consumer Services,Other Consumer Services,https://www.nasdaq.com/symbol/lov,NYSE
3736,SRCI,SRC Energy Inc.,4.52,$1.1B,n/a,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/srci,NYSE
3737,SDI,Standard Diversified Inc.,19.7,$331.25M,n/a,Consumer Non-Durables,Tobacco,https://www.nasdaq.com/symbol/sdi,NYSE
3738,SSY,"SunLink Health Systems, Inc.",1.52,$10.62M,n/a,Health Care,Hospital/Nursing Management,https://www.nasdaq.com/symbol/ssy,NYSE
3739,SDPI,"Superior Drilling Products, Inc.",1.1,$27.54M,2014,Energy,Metal Fabrications,https://www.nasdaq.com/symbol/sdpi,NYSE
3740,SYN,"Synthetic Biologics, Inc",0.52,$8.57M,n/a,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/syn,NYSE
3741,TKAT,"Takung Art Co., Ltd.",0.75,$8.44M,n/a,Consumer Services,Other Specialty Stores,https://www.nasdaq.com/symbol/tkat,NYSE
3742,TALO.WS,"Talos Energy, Inc.",n/a,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/talo.ws,NYSE
3743,TRX,Tanzanian Gold Corporation,0.6937,$95.74M,n/a,Basic Industries,Precious Metals,https://www.nasdaq.com/symbol/trx,NYSE
3744,TGB,Taseko Mines Limited,0.51,$125.44M,n/a,Basic Industries,Precious Metals,https://www.nasdaq.com/symbol/tgb,NYSE
3745,TGC,"Tengasco, Inc.",0.85,$9.05M,n/a,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/tgc,NYSE
3746,GLU,The Gabelli Global Utility and Income Trust,18.26,$98.04M,2004,n/a,n/a,https://www.nasdaq.com/symbol/glu,NYSE
3747,GLU^A,The Gabelli Global Utility and Income Trust,46.03,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/glu^a,NYSE
3748,GLU^B,The Gabelli Global Utility and Income Trust,52.67,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/glu^b,NYSE
3749,GGO,The Gabelli Go Anywhere Trust,14.4796,$23.35M,2016,n/a,n/a,https://www.nasdaq.com/symbol/ggo,NYSE
3750,GGO^A,The Gabelli Go Anywhere Trust,41.42,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/ggo^a,NYSE
3751,TDW.WS,Tidewater Inc.,n/a,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/tdw.ws,NYSE
3752,TMP,Tompkins Financial Corporation,80.7,$1.24B,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/tmp,NYSE
3753,TAT,Transatlantic Petroleum Ltd,0.7974,$41.86M,n/a,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/tat,NYSE
3754,TRXC,"TransEnterix, Inc.",1.31,$284.71M,n/a,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/trxc,NYSE
3755,TMQ,Trilogy Metals Inc.,2.83,$373.73M,n/a,Basic Industries,Precious Metals,https://www.nasdaq.com/symbol/tmq,NYSE
3756,TPHS,Trinity Place Holdings Inc.,4.15,$132.38M,n/a,Consumer Services,Building operators,https://www.nasdaq.com/symbol/tphs,NYSE
3757,TRT,Trio-Tech International,2.92,$10.73M,n/a,Technology,Industrial Machinery/Components,https://www.nasdaq.com/symbol/trt,NYSE
3758,UFAB,"Unique Fabricating, Inc.",2.91,$28.46M,2015,Capital Goods,Auto Parts:O.E.M.,https://www.nasdaq.com/symbol/ufab,NYSE
3759,UAMY,United States Antimony Corporation,0.565,$38.66M,n/a,Capital Goods,Metal Fabrications,https://www.nasdaq.com/symbol/uamy,NYSE
3760,UUU,"Universal Security Instruments, Inc.",1.21,$2.8M,n/a,Technology,Electronic Components,https://www.nasdaq.com/symbol/uuu,NYSE
3761,UQM,UQM Technologies Inc.,1.61,$91.07M,n/a,Capital Goods,Industrial Machinery/Components,https://www.nasdaq.com/symbol/uqm,NYSE
3762,URG,Ur Energy Inc,0.9158,$146.28M,n/a,Basic Industries,Precious Metals,https://www.nasdaq.com/symbol/urg,NYSE
3763,UEC,Uranium Energy Corp.,1.3,$234.89M,n/a,Basic Industries,Precious Metals,https://www.nasdaq.com/symbol/uec,NYSE
3764,VHC,VirnetX Holding Corp,6.37,$433.82M,n/a,Miscellaneous,Multi-Sector Companies,https://www.nasdaq.com/symbol/vhc,NYSE
3765,VGZ,Vista Gold Corporation,0.7344,$73.55M,n/a,Basic Industries,Precious Metals,https://www.nasdaq.com/symbol/vgz,NYSE
3766,VNRX,VolitionRX Limited,3.19,$125.94M,2015,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,https://www.nasdaq.com/symbol/vnrx,NYSE
3767,VISI,"Volt Information Sciences, Inc.",4.3,$91.21M,n/a,Technology,Professional Services,https://www.nasdaq.com/symbol/visi,NYSE
3768,EAD,Wells Fargo Income Opportunities Fund,7.99,$538.18M,2003,n/a,n/a,https://www.nasdaq.com/symbol/ead,NYSE
3769,ERC,Wells Fargo Multi-Sector Income Fund,12.46,$391.89M,2003,n/a,n/a,https://www.nasdaq.com/symbol/erc,NYSE
3770,ERH,Wells Fargo Utilities and High Income Fund,13,$120.34M,2004,n/a,n/a,https://www.nasdaq.com/symbol/erh,NYSE
3771,WRN,Western Copper and Gold Corporation,0.5782,$60.46M,2011,Basic Industries,Precious Metals,https://www.nasdaq.com/symbol/wrn,NYSE
